ETHICS_NUM,FEC_NUM,
"597246","C00167213"
"597182","C00139477"
"597202","C00257691"
"500007","73-1585482"
"597399","C0020903"
"597399","C0020903"
"598400","C000097485"
"597323","C00025346"
"597323","C00025346"
"597323","C00025346"
"597323","C00025346"
"597323","C00025346"
"597323","C00025346"
"597256","C00215384"
"597256","C00215384"
"597256","C00215384"
"597256","C00215384"
"597256","C00215384"
"597256","C00215384"
"597256","C00215384"
"297282",""
"297282",""
"297282",""
"297282",""
"297282",""
"297282",""
"297282",""
"297282",""
"297282",""
"202001","C00109546"
"597375","C00008268"
"597346","C00010470"
"597342","C00002766"
"597342","C00002766"
"597345","C00104851"
"501024","C00369009"
"597352","C00119008"
"597284","C00042002"
"597288","C00296640"
"597115","C00199703"
"597323","C00025346"
"597256","C00215384"
"297282",""
"297282",""
"597138","C00236489"
"502056","C00341552"
"504004","C00111658"
"502042","C00219642"
"502046","C00015024"
"502046","C00015024"
"597377","C00066472"
"597377","C00066472"
"597377","C00066472"
"597377","C00066472"
"597377","C00066472"
"597377","C00066472"
"597377","C00066472"
"297229",""
"297229",""
"297229",""
"297229",""
"297229",""
"297229",""
"297229",""
"297229",""
"297229",""
"597246","C00167213"
"597246","C00167213"
"597246","C00167213"
"202001","C00109546"
"202001","C00109546"
"202001","C00109546"
"202001","C00109546"
"297355",""
"297355",""
"500010","C00002089"
"504012","C00388009"
"504014","C00075341"
"504007",""
"504005","C00350439"
"504005","C00350439"
"504005","C00350439"
"504005","C00350439"
"597327","C00767778"
"597327","C00767778"
"597327","C00767778"
"597327","C00767778"
"597327","C00767778"
"597246","C00167213"
"597246","C00167213"
"597246","C00167213"
"597246","C00167213"
"597246","C00167213"
"597246","C00167213"
"597246","C00167213"
"597246","C00167213"
"597246","C00167213"
"597182","C00139477"
"597182","C00139477"
"597182","C00139477"
"597182","C00139477"
"597182","C00139477"
"597182","C00139477"
"597182","C00139477"
"597182","C00139477"
"597202","C00257691"
"597202","C00257691"
"597202","C00257691"
"597202","C00257691"
"597202","C00257691"
"506002","C00115972"
"506014","C00314054"
"500010","C00002089"
"504011","C00370007"
"306003",""
"406007",""
"500008","C00265595"
"502010","C00127258"
"504011","C00370007"
"506013","C00000489"
"598405","C00027359"
"597127","C00027342"
"505006","C00084475"
"599416","C00060103"
"497136",""
"506008","C00011114"
"503018","C00252437"
"597169","C00053553"
"597202","C00257691"
"597116","C00231407"
"597216","C00297622"
"597326","C00138552"
"597369","C00007948"
"297355",""
"206022",""
"206016",""
"506010","C00397711"
"504013","C00326082"
"206055",""
"597207","C00190934"
"297095",""
"406004",""
"206026",""
"506017","C00030007"
