TRANSACTION_ID,RECEIPT_TYPE,OTHER_DESC,
TRANSACTION_ID,RECEIPT_TYPE,OTHER_DESC,
"763710","Interest",""
"764019","Interest","Interest"
"764020","Interest","Interest"
"764064","Refunds","Event"
"765988","Refunds","Refund of State Filing Fee"
"766546","Refunds","Refund for wrong new checks for our PAC account"
"770049","Interest","Interest Income"
"770255","Interest","Interest"
"771467","Refunds","Refund of Campaign Camp Registration Fees"
"772313","Interest",""
"771923","Interest","Interest earned"
"772246","Interest","Interest Cr. to Acct."
"773316","Interest","Sweeps"
"773792","Interest","Interest Cr. to Acct."
"774654","Interest","Interest Income"
"776635","Refunds","Contibutinn refund"
"777924","Interest","Interest on account"
"778231","Interest","Interest"
"778241","Interest","Interest"
"778455","Refunds","Refund Bank Fees Charged in Error"
"779408","Interest","Interest Earned"
"787933","Interest","September Interest"
"788781","Interest","Interest paid on account"
"791452","Interest",""
"792805","Interest","Interest Income"
"794287","Refunds","Reimbursement from Conference"
"794696","Other","Reimbursement for Cost of T-shirts and buttons"
"794731","Refunds","Refund of Conference Expense"
"794892","Other","Reimbursement for Cost of T-shirts and buttons"
"794904","Other","Reimbursement for Cost of T-shirts and buttons"
"795519","Refunds","CONFERENCE TRAVEL REIMBURSEMENT"
"796562","Refunds","Partial Refund of Contribution"
"806842","Interest","Interest Income"
"808994","Refunds","Refund Overpayment of bill"
"810399","Refunds",""
"811259","Interest","Interest Income"
"811266","Interest","Interest Income"
"812037","Sales of Assets","Postage Stamps and Lit Bags"
"812742","Refunds","Refund - Unused TV Ad Commercials Previously Purchased"
"813111","Interest","Interest Earned"
"813112","Interest","Interest Earned"
"813780","Interest","Interest"
"817057","Interest","Interest"
"817060","Interest","Interest"
"818553","Other","VOIDED CONTRIBUTION"
"818594","Interest","Interest Income"
"818552","Other","VOIDED CONTRIBUTION"
"818923","Interest","Interest earned on Money Market account"
"819282","Sales of Assets","Bumper stickers, GOP pins and yard signs"
"820612","Refunds","Refund of utilities deposit"
"822600","Interest","Interest Income"
"822601","Interest","Interest Income"
"823531","Other","Void check (#2226 issued 11/26/07) never cleared"
"823741","Interest","Interest Income"
"824376","Other","Void Lost Check"
"824384","Other","Void Lost Check"
"826591","Interest","Bank Interest"
"828504","Interest","November's Interest"
"828670","Interest","Interest Income"
"829933","Interest","INTEREST"
"831310","Refunds","Refund for services not rendered"
"832296","Refunds","Refund of previous contribution"
"833329","Interest","Sweeps"
"833589","Interest","Interest Earned"
"833590","Interest","Interest Earned"
"834012","Interest","INTEREST EARNED ON ACCOUNT"
"834059","Other","OFFICE SPACE RENT"
"834063","Other","THEIR SHARE OF YARD SIGNS"
"834119","Refunds","Refund of Filing Fee"
"834442","Interest","Interest Income"
"834467","Interest","Interest Income"
"835635","Refunds","Filing fee refund"
"836397","Refunds","Election Refund"
"836472","Refunds","Clothing refund"
"836823","Refunds","Refund deposit"
"836978","Other","Voided Check did not receive goods."
"837340","Interest","Interest Income"
"837540","Refunds","Refund Polling Services"
"839883","Interest",""
"840675","Interest","Interest Income"
"840787","Interest","Interest Income"
"840865","Rebates","REFUND ON OFFICE SUPPLIES PURCHASE"
"840866","Interest","INTEREST ON ACCOUNTS"
"840935","Interest","Interest Income"
"841211","Interest",""
"841212","Interest",""
"841213","Other","OFFICE SPACE RENT"
"841214","Other","OFFICE RENT"
"841215","Other","OFFICE RENT"
"841216","Other","REIMBURSEMENT FOR YARD SIGNS &  BUMPER STICKERS"
"841217","Other","REIMBURSEMENT FOR YARD SIGNS & BUMPER STICKERS"
"841218","Other","REIMBURSEMENT FOR YARD SIGNS & BUMPER STICKERS"
"841219","Other","REIMBURSEMENT FOR YARD SIGNS & BUMPER STICKERS"
"841220","Other","REIMBURSEMENT FOR YARD SIGNS"
"841221","Other","REIMBURSEMENT FOR YARD SIGNS"
"841222","Other","REIMBURSEMENT FOR YARD SIGNS"
"841223","Other","REIMBURSEMENT FOR YARD SIGNS"
"841429","Interest","Interest Income"
"842014","Other","VOID PRIOR OUTSTANDING CHECK"
"842171","Interest","Interest Income"
"842351","Interest","Interest Income"
"842357","Interest","Interest Income"
"842721","Interest","Interest Income"
"842887","Interest","Interest Income"
"842807","Other","Media previously unallocated on 10/3/08.  See allocation on Schedule F on 10/30/2008."
"843062","Refunds",""
"652032","Interest","Interest on checking account"
"652200","Interest","Interest from Interest bearing account"
"652203","Interest","Interest from Interest Bearing Account"
"653910","Interest","Interest Income "
"653912","Interest","Interest Income"
"653914","Interest","Interest Income "
"655184","Other","Not given"
"655400","Interest","Interest"
"656744","Interest","Interest earned"
"656798","Refunds","Stop payment-lost"
"656929","Interest","Interest Income"
"657783","Refunds","Lost check"
"657784","Refunds","Lost check"
"657949","Interest","Sweep account interest"
"658654","Interest",""
"660334","Interest","January Interest"
"662315","Interest",""
"665553","Refunds","Travel"
"665874","Interest","Interest Income"
"668452","Interest","Interest Income"
"667994","Interest","Interest Income"
"668447","Interest","Interest Income"
"668464","Interest","Interest Income"
"669591","Interest","Interest"
"669593","Interest","Interest"
"671289","Interest","Interest Income"
"669920","Interest","Interest"
"671005","Refunds","Reimbursement for Conference Expense"
"671293","Interest","Interest Income"
"672099","Other","Not given"
"672719","Interest","Interest"
"673567","Other","Purchase of auction item"
"673715","Other","Purchase of auction item"
"673911","Other","Purchase of auction item"
"675141","Other","Purchase of auction item"
"675168","Other","Purchase of auction item"
"678269","Interest","Interest Income"
"690191","Interest","Interest"
"691233","Refunds","Refund filing fee"
"693049","Interest",""
"694384","Refunds","REFUND OF PREMIUM"
"699151","Refunds",""
"699727","Interest","Interest income on money market account"
"717917","Interest","May Interest"
"702498","Interest","Interest on Account"
"702455","Interest","Interest Income"
"702494","Interest","Interest on Account"
"702737","Interest","CD In Bank"
"702760","Interest","CD from Bank"
"707972","Interest","Interest Income"
"713171","Refunds","Refund Filing Fees"
"713216","Refunds","Filing Fee Refund"
"714088","Interest","Interest credit"
"720623","Interest","Interest"
"713837","Refunds","Refund Filing Fee--Uncontested"
"714139","Interest","Interest earned on CD"
"714145","Interest","Interest Income"
"714148","Interest","Interest Income"
"714151","Interest","Interest Income"
"717458","Interest",""
"717930","Interest","Interest Income"
"717970","Interest","June Interest"
"717977","Interest",""
"717984","Interest",""
"718100","Refunds","FILING FEE REFUND"
"718606","Refunds","REFUND"
"719225","Refunds","Travel Reimbursement: ALEC"
"719232","Refunds","Travel Reimbursement ALEC"
"720286","Refunds","Filing Fee Refund"
"720373","Refunds","Filing fee refund"
"720743","Refunds","Returned Filling Fee"
"720957","Interest",""
"720962","Interest",""
"721014","Interest",""
"721045","Interest","Checking Account Interest"
"721459","Interest","March Interest"
"721783","Interest","Interest Income"
"722461","Refunds","Contest fee, less charges"
"722769","Refunds","Refund of filing fee."
"725165","Refunds",""
"728215","Interest","Interest Income"
"726925","Interest",""
"733874","Refunds","Filing fee"
"735306","Interest","Interest"
"736812","Refunds","Refund of Filing Fee"
"736967","Interest","Interest on checking account"
"739181","Interest","Interest Income"
"739347","Interest","Interest Income"
"739493","Refunds","REFUND OF RENT DEPOSIT"
"739588","Interest","Interest earned on account"
"741473","Interest","Interest Income"
"741778","Refunds","REFUND FILING FEE 15% RULE 2"
"740499","Interest","July Interest"
"742589","Interest","Interest"
"742679","Interest","Dividends Credit"
"742878","Interest","Interest Income"
"742973","Interest","Interest Income"
"744490","Refunds",""
"745434","Refunds","Refund of filing fee to become a candidate for public office"
"746021","Refunds","Refund of candidate filing fee"
"746245","Interest",""
"748719","Interest",""
"748810","Refunds","Filling Fee"
"752961","Other","Voided Check"
"763525","Refunds","REIMBURSEMENT OF FILING FEE"
"765436","Interest","Dividends Credit"
"771134","Interest",""
"771455","Interest",""
"771456","Interest",""
"773800","Interest","Interest Cr. to Acct."
"771921","Interest","Interest earned"
"772876","Interest",""
"774373","Other","HCRWC Fundraising Proceeds"
"774657","Interest","Interest Income"
"774659","Interest","Interest Income"
"774809","Interest","Interest"
"775049","Interest","Interest Income"
"776240","Sales of Assets","Yard signs"
"780418","Interest","Interest Income"
"795337","Refunds","Refund of filing fee to become a candidate for public office"
"780411","Interest","Interest Income"
"780576","Refunds","Refund of Recount Fee"
"781082","Interest","Interest Income"
"781085","Interest","Interest Income"
"792904","Interest","Interest income"
"793564","Sales of Assets","Sale of assets"
"795720","Interest",""
"802271","Refunds","Refund Bank Fees Charged in Error"
"800266","Refunds","Advertising - Advertising for Event Sponsorship"
"804122","Interest",""
"807347","Other","Transfer"
"816161","Interest","Investor Savings Account"
"816676","Refunds","Headquarters Water Bill Refunds"
"816706","Interest",""
"816707","Interest",""
"816708","Interest",""
"816709","Interest",""
"816719","Interest","Interest on campaign account"
"816720","Interest","Interest on campaign account"
"817061","Interest","Interest"
"822536","Interest",""
"822475","Interest","Interest from Bank Account"
"822623","Interest","Interest Income"
"823508","Refunds","Refund for unused Icecream Fundraiser Items"
"823739","Interest","Interest income"
"824448","Interest","Interest Income"
"824449","Interest","Interest Income"
"824818","Interest","Bank Interest"
"824951","Interest","Interest Cr. to Acct."
"824958","Interest","Interest Cr. to Acct."
"828503","Interest","October's Interest"
"833335","Interest","Interest Income"
"834013","Interest","INTEREST EARNED ON ACCOUNT"
"834468","Interest","Interest Income"
"835055","Interest","Interest Income"
"836455","Refunds","Refund  Mailing Expenses"
"836814","Refunds","Purchased signs with personal credit card. chose not to utitilze sign company. This is a refund to the committee, as the credit card sent money back to card he placed it on"
"840015","Interest","Interest Income"
"841718","Other","VOID OF OUTSTANDING CHECK"
"842660","Interest","Interest Income"
"842661","Interest","Interest Income"
"842715","Interest","Interest Income"
"842833","Refunds","Event cancellation"
"843197","Other","Transfer from our affiliated national PAC"
"843231","Interest",""
"843232","Interest",""
"652189","Refunds","Refund of payment for services"
"652202","Interest","Interest from Interest Bearing Account"
"652826","Interest","Interest"
"654344","Interest","Interest"
"658653","Interest",""
"662311","Interest",""
"662603","Interest","Interest Income"
"662604","Interest","Interest Income"
"666117","Interest","Interest Income"
"666363","Interest","Dividends Credit"
"666365","Interest","Dividends Credit"
"666448","Interest","Interest Income"
"666453","Interest","Interest Income"
"666477","Interest","Interest Income"
"666526","Interest",""
"666747","Interest","Interest on account"
"666748","Interest","Interest on account"
"666749","Interest","Interest on account"
"667150","Interest","Interest on CD"
"684225","Interest","Interest from CD"
"687146","Refunds",""
"687791","Interest","Dividend on account"
"688720","Interest","Interest on Money Market Account"
"688884","Refunds","Filing Fee"
"690016","Interest","Interest"
"690291","Interest","Dividends Credit"
"690292","Interest","Dividends Credit"
"690293","Interest","Dividends Credit"
"701310","Interest","Interest Income"
"732128","Interest",""
"701811","Interest","Interest Income"
"702755","Interest","CD from Bank"
"722154","Interest","Interest Income"
"716361","Interest","Interest Income"
"730959","Other","Void ck#1422/reported in 2006 not cashed"
"732129","Interest",""
"731020","Other","Void ck#1690/reported in 2007 but not cashed"
"731022","Other","Void ck#1699/reported in 2007 but not cashed"
"732130","Interest",""
"733541","Interest","Interest income on money market account"
"733692","Refunds","Refund of State Filing Fee"
"737141","Interest","Interest Income"
"737602","Interest","Interest Cr. to Acct."
"739359","Interest","Interest deposit"
"739369","Refunds","Cancellation fee adjustment for credit card processing."
"741814","Interest","Interest Income"
"743122","Interest","Interest Income"
"743790","Refunds","Refund of Filing Fees"
"744359","Interest",""
"748171","Refunds","Refund of filing fee."
"751101","Refunds","Legislative Conference Room Refund"
"751099","Refunds","Deposit Refund for Fundraiser Event"
"751100","Refunds","Legislative Conference Deposit Refund"
"753665","Interest","Interest Income"
"754653","Other","Reimbursement of travel expenses to conference"
"760140","Refunds",""
"760142","Refunds",""
"760717","Interest","Interest"
"761218","Interest","Interest Income"
"761106","Interest","Interest Income"
"761304","Interest","Money market account interest income"
"761307","Interest","CD interest income"
"764248","Interest",""
"771132","Interest",""
"776235","Sales of Assets","Bumber sticker sales"
"772901","Interest","Dividend"
"774379","Other","HCRWC Dues Submitted"
"776265","Interest","Dividend on account"
"777562","Interest","Interest"
"777567","Interest","Interest payment"
"777870","Interest",""
"777920","Interest","Interest on account"
"779407","Interest","Interest Earned"
"791739","Interest","Interest Income"
"792812","Interest","Interest Income"
"794710","Other","Reimbursement for Cost of T-shirts and buttons"
"796316","Interest","Interest Income"
"800354","Interest","Interest from Interest Bearing Account"
"800355","Interest","Interest from Interest Bearing Account"
"800356","Interest","Interest from Interest Bearing Account"
"803545","Interest","Interest Income"
"803920","Interest","Interest on account"
"803921","Interest","Interest on account"
"803922","Interest","Interest on account"
"804557","Other","Not given"
"809231","Interest","Interest on checking account"
"809232","Interest","Interest on checking account"
"813854","Refunds","Refund for unearned retainer"
"814838","Interest","Dividend on account"
"814839","Interest","Dividend on account"
"814840","Interest","Dividend on account"
"814880","Interest","December 2008 Bank Interest"
"815267","Interest","Interest on checking account"
"817308","Refunds","Refund Overpayment of bill"
"815507","Interest","Interest Income"
"816359","Interest",""
"817616","Refunds","Refund of Sign Deposit"
"818922","Interest","Interest earned on CD"
"819255","Interest",""
"824343","Interest","Interest Income"
"824497","Interest",""
"824342","Interest","Interest Income"
"826303","Interest","Interest Income"
"828656","Interest",""
"831638","Interest","ADDED TO CD"
"832295","Refunds","Reverse Bank Fees"
"832301","Refunds","Refund MELP donation"
"832962","Refunds","Fees attributed to refund"
"833143","Refunds","Fees attributed to refund"
"833330","Interest","Sweeps"
"833332","Interest","Sweeps"
"833333","Interest","Interest Income"
"833734","Interest","Interest Income"
"833735","Interest","Interest Income"
"833736","Interest","Interest Income"
"834072","Interest","Interest"
"834061","Other","OFFICE SPACE RENT"
"834069","Interest","Interest"
"835554","Interest",""
"835555","Interest",""
"835625","Other","Collection of membership dues"
"838949","Interest","Interest Income"
"838950","Interest","Interest Income"
"839255","Interest","Interest"
"839764","Interest","Interest from campaign accounts"
"839880","Interest",""
"840006","Interest","Interest Income"
"840012","Interest","Account Interest"
"840017","Interest","Account Interest"
"840902","Other","OFFICE SPACE RENTAL"
"841648","Interest","CD In Bank"
"841649","Interest","CD from Bank"
"841650","Interest","CD from Bank"
"841651","Interest","CD from Bank"
"841652","Interest","CD from Bank"
"841653","Interest","CD from Bank"
"841654","Interest","CD from Bank"
"843386","Interest","Interest on Account"
"842479","Interest","Interest"
"843395","Interest","Interest Income"
"843757","Refunds","Refund of advertising"
"844112","Other","Cost of tshirt"
"844929","Interest",""
"844930","Interest",""
"843955","Interest",""
"843957","Interest",""
"843958","Interest",""
"844931","Interest",""
"843966","Other","Cost of tshirts"
"844014","Interest","Banking Interest"
"845030","Interest","January 2009 Bank Interest"
"845077","Interest","Interest Income"
"847382","Interest","Interest Income"
"847383","Interest","Interest Income"
"847384","Interest","Interest Income"
"847658","Refunds","Refund of ad space"
"848733","Interest","Interest Income"
"849157","Interest","Interest bearing investor fund"
"851200","Refunds","Refund for overpayment of Telephone Services"
"853718","Interest","Interest"
"853806","Interest","Interest Income"
"854019","Interest","Interest Income"
"854020","Interest","Interest Income"
"854022","Interest","Interest Income"
"854038","Interest","Interest Income"
"854106","Interest","Interest accrued on bank account"
"854258","Refunds",""
"854936","Interest","Interest Income"
"867061","Refunds","Refund for television advertising time"
"868971","Interest","Interest Income"
"869033","Interest","Interest Income"
"869034","Interest","Interest Income"
"869111","Interest","Bank account interest"
"869341","Interest","Interest on Interest Bearing Account"
"869343","Interest","Interest on Interest Bearing Account"
"871438","Interest","January Interest on account"
"871823","Other","Miscellaneous Fundraising Proceeds"
"872241","Refunds",""
"872518","Interest","Interest Payment"
"872668","Interest","Interst Income"
"872937","Sales of Assets","Program Advertising"
"872939","Sales of Assets","Program Advertising"
"872943","Sales of Assets","Program Advertising"
"872945","Sales of Assets","Program Advertising"
"872946","Sales of Assets","Program Advertising"
"872947","Sales of Assets","Program Advertising"
"872954","Sales of Assets","Program Advertising"
"873449","Interest","Interest Income"
"873451","Interest","Interest Income"
"874052","Refunds","Reimburse for NCOIL trip"
"874057","Interest","Interest Income"
"874060","Interest","Interest Income"
"877315","Interest","Interest Income"
"877548","Interest","Checking Account"
"878913","Interest","Interest on acct"
"878882","Interest",""
"878883","Interest",""
"878915","Interest","Interest on acct"
"878932","Interest","Interest"
"878934","Interest","Interest"
"884377","Other","Voided check for services written in error"
"885348","Interest","Interest"
"885349","Interest","Interest"
"887635","Interest","May 2009 Bank Interest"
"888500","Interest",""
"888562","Interest","Interest"
"888563","Interest","Interest"
"893152","Other","No Elephant fines; misc. donations"
"893154","Other","Ticket sales"
"893155","Other","Elephant fines"
"893156","Other","Hugs donation"
"893157","Other","Ice Cream Float Receipts"
"893159","Other","Admission fees to Ice Cream Social"
"897987","Rebates","Sweep Fee Rebate"
"896876","Interest","Bank Interest"
"900863","Interest","Interest Income"
"901209","Interest",""
"919461","Refunds","Refund of Filing Fee"
"913917","Interest",""
"925187","Refunds","Reimbursement for Atheletic Tickets"
"925189","Refunds","Phone bill constituency"
"925207","Interest","Interested accrued on business account"
"925454","Interest","Interest on checking account"
"926100","Refunds","Unused TV Placement - 10/27/08 - IE supporting Don Barrington (Senate)"
"926400","Interest","Interest Income"
"926401","Interest","Interest Income"
"927317","Interest","Interest Income"
"928677","Interest","Interest Income"
"928892","Interest",""
"928893","Interest",""
"932113","Interest","Interest on campaign account"
"932115","Interest","Interest on campaign account"
"932116","Other","Cost of golf round"
"932119","Other","Cost of golf round"
"932120","Other","Cost of golf round"
"932887","Interest","Interest Income"
"952345","Interest","Interest from Bank Account"
"952349","Interest","Interest from Bank Account"
"953486","Interest","Bank Interest Deposit"
"953487","Interest","Bank Interest Deposit"
"953488","Interest","Bank Interest Deposit"
"953504","Interest","Checking Account Interest"
"953505","Interest","Checking Account Interest"
"953506","Interest","Checking Account Interest"
"953558","Interest","Interest Income"
"953559","Interest","Interest Income"
"954479","Interest","Interest income"
"954880","Other","Membership"
"954884","Other","Membership"
"954888","Other","Membership"
"954896","Other","Membership"
"954897","Other","Membership"
"955972","Refunds","Reimbursements for Service Charges from Jan 1- June 30, 2007"
"959934","Interest","January 2009 Bank Interest"
"959935","Interest","February Bank Interest"
"959936","Interest","March 2009 Bank Interest"
"964955","Interest","Bank Interest for August 2009"
"964956","Interest","July Bank  Interest"
"964957","Interest","September 2009 Bank Interest"
"973481","Refunds","Reimbursement for Convention"
"974670","Interest","Interest"
"974769","Refunds",""
"974869","Interest","Interest Income"
"974870","Interest","Interest Income"
"977872","Interest",""
"978381","Interest","Interest Income"
"979315","Interest","Interest Income"
"980546","Interest","Interest income"
"988385","Interest","Interest Received"
"994572","Interest","Interest Income"
"999815","Refunds",""
"1003196","Interest","Account Interest"
"1004700","Refunds","Return of Room Deposit"
"1011636","Interest","Interest earned"
"1011640","Rebates","Sweep fee rebate"
"1012374","Interest","Interest on business account"
"1013280","Other","Membership"
"1013285","Other","Membership"
"1015981","Interest","Interest from business investor fund"
"1016287","Interest","January Bank Interest"
"1018171","Interest","Interest Income"
"1023281","Interest","Interest"
"1025311","Interest","Interest on business investor fund"
"1025684","Interest","Interest earned on CD"
"1026531","Refunds","Contribution was not delivered to candidate - check was destroyed"
"1032576","Interest","Dividend on account"
"1032630","Refunds","Returning unused contribution"
"1033501","Interest","Interest Income"
"1034198","Interest",""
"1038057","Interest",""
"1038058","Interest",""
"1039514","Interest","Interest Cr. to Acct."
"1042411","Refunds","Reimbursement for Glenn Beck Meeting"
"1045683","Interest","CD Interest"
"1046489","Interest","Interest on Bank Account"
"1046490","Interest","Interest on Bank Account"
"1047346","Interest","Interest income from campaign money put in a CD"
"1047416","Interest","Interest Income on CD"
"1047503","Other","Voided Check- Postage Reimbursement"
"1047507","Interest","Interest Income on CD"
"1048045","Interest","Interest on savings"
"1048047","Interest","Interest on checking account"
"1049338","Interest","Earned Interest"
"1049339","Interest","Earned Interest"
"1050128","Interest","Interest Income"
"1050130","Interest","Interest Income"
"1050496","Refunds","Void - Check Written 12/16/2009"
"1051744","Interest","Interest Income"
"1051745","Interest","Interest Income"
"1051755","Refunds","Refund Deposit for Room Rental"
"1052226","Interest",""
"1052227","Interest",""
"1052228","Interest",""
"1052340","Interest","Bank Account Interest"
"1052346","Interest","Bank Account Interest"
"1052534","Interest",""
"1052648","Interest","Interest from certificate of deposit composed of campaign funds"
"1052665","Interest","Interest on campaign account"
"1052816","Interest","Interest from accounts"
"1054079","Interest","Interest Income"
"1054150","Other","Purchase of Auction Item"
"1054344","Interest","Interest Income"
"1054347","Interest","Interest Income"
"869134","Interest","Interest on CD"
"877743","Interest","INTEREST"
"889655","Interest","June 2009 Bank Interest"
"889697","Interest","Dividends"
"889698","Interest","Dividends"
"889761","Interest","Interest"
"889785","Interest","Interest Cr. to Acct."
"890747","Interest","Interest earned on bank account"
"891814","Other","Stale Dated Ck #1600 never cashed from  3-4-08"
"893158","Other","Jewelry Sales at Ice Cream Social"
"898383","Interest","Interest Income"
"899129","Interest","Interest Received"
"900851","Interest","Interest"
"900854","Interest","Interest"
"900914","Interest","Interest Income"
"900921","Interest","Interest Income"
"902629","Interest","April Interest"
"907235","Refunds","Committee Returned Funds"
"907288","Refunds","Refund  Mailing Expenses"
"908510","Interest","Interest Income"
"908511","Interest","Interest Income"
"908512","Interest","Interest Income"
"908885","Interest","Interest Income"
"908886","Interest","Interest Income"
"908887","Interest","Interest Income"
"908911","Interest","Interest Income on Checking"
"910500","Interest","May Interest"
"909914","Interest","Interest from bank account"
"910496","Interest","March Interest"
"910807","Interest","Interest on savings"
"910809","Interest","Interest on checking account"
"912689","Refunds","Check 1542 never cashed"
"911117","Interest","Interest-drawing campaign accounts"
"915316","Interest","Interest Income"
"913226","Interest","Interest Income"
"913891","Interest","Bank Interest Deposit"
"914444","Interest",""
"921329","Interest","From interest bearing account"
"923455","Interest","Interest Cr. to Acct."
"923457","Interest","Interest Cr. to Acct."
"923573","Interest","September 2009 Bank Interest"
"924007","Other","Voided check #2143"
"924176","Interest","June Interest"
"925190","Refunds","Reimbursement for Travel Expenses"
"925191","Refunds","Reimbursement for Travel Expenses"
"926399","Interest","Interest Income"
"926829","Interest",""
"927320","Refunds","Stopped payment, check never cleared bank."
"932114","Interest","Interest on campaign account"
"932122","Other","Cost of golf round"
"934385","Interest","Monthly Account Interest"
"938853","Interest","June Interest"
"938855","Interest","July Interest"
"938893","Interest","Bank Interest"
"941821","Refunds",""
"943306","Interest","Interest on Bank Account"
"943311","Interest","Interest on Bank Account"
"945308","Other","Payment of Club Dues"
"945626","Other","Voided Check"
"946028","Interest","Checking Account Interest"
"946518","Interest","Interest earned"
"947873","Interest","Interest on account"
"947876","Interest","Interest on account"
"948259","Interest","Interest Income"
"948262","Refunds","Refund of Conference Expense"
"948316","Interest","Interest earned"
"948321","Interest","Interest earned"
"948479","Rebates","Fee Rebate"
"948483","Rebates","Fee Rebate"
"948572","Interest","Account Interest"
"948574","Interest","Account Interest"
"948639","Interest","Interest Income"
"950298","Other","Voided Check- Charity"
"951341","Interest",""
"951446","Interest","Bank Account Interest"
"966479","Interest","November Bank Interest"
"972628","Other","Ticket sales"
"972629","Other","Ticket sales"
"972632","Other","Ticket sales"
"972633","Other","Ticket sales"
"972635","Other","Elephant fines"
"972636","Other","Ticket sales"
"972861","Interest","Interest on CD"
"972916","Interest","Interest Income"
"972923","Interest","Interest Income"
"972926","Interest","Interest Income"
"972927","Interest","Interest Income"
"972928","Interest","Interest Income"
"972976","Interest",""
"972977","Interest",""
"972979","Interest",""
"972980","Interest",""
"972987","Interest","Interest"
"973040","Refunds","Partial refund"
"979409","Interest","Interest Income"
"980813","Other","Voided Check- Postage Reimbursement"
"988206","Interest","Interest on checking account"
"994573","Interest","Interest Income"
"1004490","Interest","Interest payment from certificate of deposit composed of campaign funds"
"1005431","Interest","Interest Income"
"1007850","Refunds","Refund of Hotel Expense"
"1007854","Refunds","Refund of Conerence Expense"
"1008705","Interest","Bank Account Interest"
"1008849","Interest","Interest from Bank Account"
"1008854","Interest","Interest on BAnk Account"
"1009025","Interest","Interest earned"
"1011641","Rebates","Sweep fee rebate"
"1011687","Other","Cobra payment"
"1011766","Interest","Bank"
"1011767","Interest","Bank Account Interest"
"1011768","Interest","Bank Account Interest"
"1013281","Other","Membership"
"1013284","Other","Membership"
"1020323","Interest","Interest Income"
"1023115","Interest","March bank interest"
"1023280","Interest","Interest"
"1023282","Interest","Interest"
"1027318","Interest","Interest earned on bank account"
"1029065","Interest","Interest on bank account"
"1029070","Interest","Interest on bank account"
"1029553","Interest","Interest on Bank Account"
"1029556","Interest","Interest on Bank Account"
"1029959","Interest","Bank Interest"
"1031887","Interest","Interest Income"
"1031957","Interest","Interest Income"
"1031958","Interest","Interest Income"
"1031959","Interest","Interest Income"
"1033568","Interest","Interest Income"
"1033575","Interest","Interest Income"
"1034311","Interest","March Interest"
"1034565","Other","Reimbursement to ERW for bank charge"
"1034568","Other","Cash donations"
"1038135","Interest","Interest Income"
"1038795","Refunds",""
"1039284","Rebates","Sweep Fee"
"1039519","Interest","Interest  Cr. to Acct."
"1039524","Interest","Interest Cr. to Acct."
"1040672","Refunds","Phone bill constituency"
"1041359","Interest","Interest Income"
"1045695","Interest","Interest Income"
"1048151","Other","Banking Adjustment"
"1050939","Interest","Interest Income"
"1054309","Other","Payment of motel smoking charge"
"1060753","Interest","Interest on acct"
"1060755","Interest","Interest on acct"
"1060775","Refunds","Unemployment Tax Refund"
"1060227","Refunds",""
"1060778","Interest","Interest Income"
"1061060","Other","Not given"
"1061585","Refunds","Adjustment of prepaid Ball management & production expenses"
"1061586","Refunds","Refund of prepaid After Party management & production expenses"
"1062105","Interest","Interest on business account"
"1065009","Interest","Interest"
"1069096","Refunds","Refund of filing fee"
"1069097","Refunds","Refund"
"1070275","Other","Voided Lost Check"
"1071057","Refunds","Closure of campaign committee"
"1071337","Refunds","Refund for one 4x8 sign that was misprinted"
"1071514","Interest","April Bank Interest"
"1073055","Interest","INTEREST INCOME"
"1073835","Interest","Interest"
"1073836","Interest","Interest"
"1073856","Other","Check Not Cashed"
"1073927","Interest","June bank interest"
"1073928","Interest","Interest Income"
"1073975","Interest","Interest Income"
"869339","Interest","Interest on Interest Bearing Account"
"870460","Refunds","Refunded of PAC contribution"
"871444","Interest","March Interest on Account"
"871808","Other","Payment of Club Dues"
"872062","Interest","Interest Income"
"872967","Interest",""
"874058","Interest","Interest Income"
"874063","Interest","Interest Income"
"875269","Sales of Assets","Program Advertising"
"877316","Interest","Interest Income"
"877546","Interest","Checking Account"
"878914","Interest","Interest on acct"
"888501","Interest",""
"888502","Interest",""
"890705","Interest","Dividend on account"
"889932","Interest","Interest on checking account"
"891596","Interest","Interest Earned"
"897832","Interest","Interest Income"
"897990","Interest","Interest Earned"
"900344","Interest","Interest Income"
"900346","Interest","Interest Income"
"901211","Interest",""
"901614","Interest","Dividends"
"903128","Interest","Interest Income"
"903130","Interest","Interest Income"
"903950","Interest","Interest Income"
"905287","Other","Voided check"
"905861","Interest","INTEREST EARNED ON ACCOUNT"
"907237","Other","Voided Contribution"
"907338","Interest","Interest"
"907340","Interest","Interest"
"913227","Interest","Interest Income"
"912074","Interest",""
"913916","Interest",""
"913922","Interest","Interest on acct"
"922544","Interest","July Bank  Interest"
"927715","Interest","Interest"
"927716","Interest","Interest"
"928114","Refunds","State travel reimbursement"
"928452","Refunds","Reimbursement for attending conference"
"928453","Refunds","Reimbursement from conference attended"
"928454","Refunds","State travel reimbursement"
"928455","Interest","Campaign account interest"
"928678","Interest","Interest Income"
"928739","Interest","Interest Income"
"928740","Interest","Interest Income"
"928896","Interest",""
"928897","Interest",""
"928900","Interest",""
"928901","Interest",""
"932117","Other","Cost of golf round"
"932118","Other","Cost of golf round"
"935406","Interest","-"
"937244","Interest","INTEREST EARNED ON ACCOUNT"
"937245","Interest","INTEREST EARNED ON ACCOUNT"
"937246","Interest","INTEREST EARNED ON ACCOUNT"
