ETHICS_NUM,CAN_FNAME,CAN_MNAME,CAN_LNAME,BIRTHDATE,
"106112","Edward","Scott","Pruitt",""
"106113","Wayland","R","Smalley",""
"106114","James","Allen","Williamson",""
"106115","Marian","","Cooksey",""
"106116","Tad","","Jones",""
"106118","Kenny","E.","Weast",""
"108004","J. Clark","","Jolley",""
"106117","Randon (Randy)","","Grau",""
"106119","Ponie","Lance","McCrary",""
"106120","Michael","Sean","Burrage",""
"106121","Mike","","Schulz",""
"106122","Brian","Ellis","Renegar",""
"106123","Melvin","Dale","Jones",""
"106124","Myrtle","Estelle","Cash",""
"106125","Dennis","Alan","Smith",""
"108005","Robert","Patrick","Anderson",""
"106126","Mary Jane","NMN","Calvey",""
"106127","Ernest","J","Istook Jr.",""
"106128","Eric","Dean","Proctor",""
"106129","Ryan","Dean","Kiesel",""
"106130","J. Todd","","Hiett",""
"106131","Nathan","","Powell",""
"106132","Mike","","Johnson",""
"106133","Darrell","L","Gwartney",""
"106134","Pat","L.","Lair",""
"106135","Skye","Deann","McNiel",""
"106136","Robert","Benjamin","Sherrer",""
"106137","Nancy","Carol","Riley",""
"106138","Ami","","Shaffer",""
"102002","Enoch","Kelly","Haney",""
"102032","Kevin","","Cox",""
"102298","Curtis","L","DeLapp",""
"102031","Larry","Roger","Brooks",""
"102539","Lowell","Richard","Burgess Jr.",""
"102040","Johnnie","","Crutchfield",""
"102449","Deirdre","O","Dexter",""
"102081","Rodney","Layne","Dillard",""
"102250","Joe","","Dorman",""
"102118","Standley","R","Driver",""
"102406","Jacqueline","Phelps","Duncan",""
"102007","Kevin","","Easley",""
"102235","Neil","","Brannon",""
"102047","WA Drew","","Edmondson",""
"102426","Ray","Charles","Elliott",""
"102029","Randall","Lee","Erwin",""
"102069","Mary","C","Fallin",""
"102369","Larry","R","Ferguson",""
"102364","Larry","Kent","Friskup",""
"102111","Kendall","Dustin","Fulbright",""
"102255","Thomas","Charles","Giulioli",""
"102233","Bill","","Graves",""
"102214","Richard","L","Gray",""
"102048","Tim","","Green",""
"102274","Joan","","Greenwood",""
"102139","Ted","V","Fisher",""
"102194","Noma","","Gurich",""
"102215","Chris","G","Hand",""
"102318","Jesse","Sherrell","Harris",""
"102158","Terry","Michael","Harrison Jr.",""
"102335","J.","Berry","Harrison",""
"102099","Dianne","Barker","Harrold",""
"102546","Chris","","Hastings",""
"102567","Jerry","","Hefner",""
"102178","John","Frederick","Hertz",""
"102067","Danny","","Hilliard",""
"102466","Steven","Erik","Hjelm Sr",""
"102011","Cal","","Hobson",""
"102263","Suzanne","","Hogan",""
"102033","Joe","J","Hutchison",""
"102134","Shane","David","Jett",""
"102080","Mike","","Johnson",""
"102523","Nathan","Mark","Johnson",""
"102119","Gary","A","Jones",""
"102106","Brad","","Henry",""
"102548","Robert","M","Kerr",""
"102430","Rick","Paul","Kibbe",""
"102086","Ron","Ruel","Kirby",""
"102013","Tim","D","Kuykendall",""
"102137","Wes","","Lane",""
"102268","Ronald","William","Langmacher",""
"102216","Daisy","","Lawler",""
"102157","Keith","C","Leftwich",""
"102549","MC","","Leist",""
"102100","Tom","","Leonard",""
"102448","R","Shawn","Lepard",""
"102224","John","David","Luton",""
"102058","Jim","R","Maddox",""
"102509","Neil","J","Mavis",""
"102142","Billy","Joel","Mitchell",""
"102493","Larry","","Monard",""
"102038","Angela","","Monson",""
"102019","Fred","S","Morgan",""
"102242","John","G","Nance",""
"102239","Mark","DeWayne","Nation",""
"102021","Jim","","Newport",""
"102276","Rebecca","Brett","Nightingale",""
"102473","Michael","T","Norman",""
"102218","Richard","C","Palmer III",""
"102445","Bill","","Paulk",""
"102434","Richard","M","Perry",""
"102447","Robert","","Perugino",""
"102322","Ronald","Gregory","Peters",""
"102225","Ron","","Peterson",""
"102020","Gayle","Wayne","Pettigrew",""
"102199","Douglas","Scott","Pewitt",""
"102226","Greg","","Piatt",""
"102143","Clinton","Gene","Pope",""
"102071","Larry","","Rice",""
"102243","Carolyn","Ruth","Ricks",""
"102496","Larry","D","Roberts",""
"102092","Lloyd","Oral","Roettger",""
"102025","Curt","","Roggow",""
"102329","Michael","Alan","Ross",""
"102168","Orville","Marion","Sanders Jr.",""
"102159","Bill","","Shapard Jr.",""
"102177","Brinton","","Skalnik",""
"102269","Amy","Stewart-","Smith",""
"102164","Dale","Mark","Smith",""
"102182","Dennis","A","Smith",""
"102152","Glen","Bud","Smithson",""
"102120","Richard","","Smotherman",""
"102146","Barbara","Masterson","Staggs",""
"102196","Cathy","Lee","Stocker",""
"102436","Leonard","E","Sullivan",""
"102251","Louis","Michelle","Sutton",""
"102004","Stratton","R","Taylor",""
"102229","Opio","","Toure",""
"102131","Raymond","Lawson","Vaughn Jr.",""
"102160","Jim","","Walker",""
"102258","Jennifer","","Wall",""
"102110","Dale","","Wells",""
"102558","Robert","Dwayne","Worthen",""
"102077","Edward","J","Wyant",""
"102046","Brenda","Reneau","Wynn",""
"102124","Elmer","L","Maddux",""
"102554","Franklin","David","Shurden",""
"102205","Michael","Eason","Tyler",""
"102248","Susan","David","Rogers",""
"104239","Roy","","Munguia",""
"104240","David","","Birdwell",""
"104230","Ann","","Coody",""
"104231","Rodger","","Ensign",""
"104232","Troy","","Green",""
"104233","Terry","","Harrison",""
"104234","Darrell","","Martin",""
"104235","William","","Ocker",""
"104236","Raymond (Ray)","","Davidson",""
"104237","Dan","","Little",""
"104241","Richard","","Prawdzienski",""
"104242","Patricia","","Muzny",""
"104243","William","","Bixler",""
"104244","Jimmy","","Clifton",""
"104245","Steve","","Crawford",""
"104247","Michael","","Jackson",""
"104248","Ronald","G","Justice",""
"104249","Stewart","","Shapiro",""
"104250","Linda","","Holman",""
"104251","Myrtle","","Cash",""
"104252","floyd","","roland",""
"104253","Adam","Eric","Miller",""
"104254","Richard (Trey)","C","Palmer",""
"104256","Eric","","Ballou",""
"104257","Lisa","","Billy",""
"104258","Connie","","Graves",""
"104259","Erik","","Johnson",""
"104260","Richard","","Lerblance",""
"104261","Denise","","Nimmo",""
"104262","James","","Thompson",""
"104263","Russell","","Turner",""
"104264","Charles","","Wieland",""
"104265","John","","Williams",""
"104266","David","James","Schaffer",""
"104267","James","Craig","Hale",""
"104268","David","","Hampton",""
"104269","Terry","M.","Hyman",""
"106017","James","","Newport",""
"104271","JEFFREY","","HICKMAN",""
"104276","Dewey","F.","Bartlett Jr.",""
"104272","Roger","C","Goins",""
"106018","Jason","w","Taylor",""
"104277","Denise","Ann","Bode",""
"104278","Daniel","Lee","Giddens",""
"104279","G. Kay","","Powers",""
"104280","Charlette","Marie","Mann",""
"104281","Georganne","","Westfall",""
"106019","Jason","","Taylor",""
"104284","Tina","K.","Majors",""
"104285","Jeff","V","Phillips",""
"104286","Richard","","Stawicki",""
"104288","bob","J","canslo",""
"102001","Gilmer","Neely","Capps",""
"104305","Pamela","Lynn","Peterson",""
"104289","William (Bill)","Irvan","Choate",""
"104290","Mary","Frances","Duffe",""
"104291","Tom","Paul","Greenwood",""
"104292","Rob","","Johnson",""
"104293","Ronald","Eugene","Markum",""
"104294","Jeannie","Marie","McDaniel",""
"104295","James","Lee","Newport",""
"104296","Wayne","","Pettigrew",""
"104297","Greg","A","Piatt",""
"104298","Jeff","D","Platter",""
"104299","Lisa","","Pryor",""
"104300","Keith","A","Weber",""
"104301","William","W","Wheeler",""
"104302","Ronald","G","Wyatt",""
"106020","Richard","L.","Smothermon",""
"104303","Willie","O","Bridgeman",""
"104304","Anthony","W.","Sykes",""
"104306","Roy","B. Butch","Hooper",""
"104027","Douglas","Gene","Cox",""
"104308","Jerry","","Shoemake",""
"104307","Kevin","","Calvey",""
"104309","Paul","","Laubach",""
"104310","Fred","S","Morgan",""
"104313","Michael","Joe","Frickenschmidt",""
"104312","Farvardin","","Moghaddam",""
"104314","Wayne","M","Hlinicky",""
"104315","Sheryl","D","Berry",""
"104316","Harrell","Dean","Post",""
"104317","Glen","Bud","Smithson",""
"104318","Gary","Alan","Davis",""
"104319","M. John","","DeBoard",""
"104320","Bryan","Duane","Carlile",""
"104321","Wanda","","Cruson",""
"104322","Penny","Sue","Kampf",""
"104323","Franklin","Jay","Means",""
"104324","Dale","Richard","Young II",""
"104325","Pat","M","Hayes",""
"104326","Ronald","Gregory","Peters",""
"104327","Carl","","Weston",""
"104328","John","","Young",""
"104330","Karen","","Khoury",""
"104331","Meredith","D","Lacey",""
"104332","Patrick","Kelso","Miller",""
"104333","Kevin","Glen","Moore",""
"104339","Bill","Ray","Vandegriff",""
"104338","Charles","H","Smith",""
"104340","Jacob","Russell","Bristow",""
"104341","Lelia","Kasenia","Davis",""
"104342","Charles","","Kriss",""
"104343","Allen","Franklin","Mckinney",""
"104344","Joe","E","Vickers",""
"104345","Ronald","E.","Wasson",""
"104347","Corey","Neal","Holland",""
"104348","Kenneth","Doyl","Black",""
"104349","James","Lee","Clark",""
"104350","Glenn","D","Coffey",""
"104351","Allen","M","Hart",""
"104352","William","Arnold","Stovall",""
"104353","Clarence ""Pete""","","Pendley",""
"104354","W. D. ""Bill""","","Snelson",""
"104355","James","R.","Whitmer",""
"104356","Charles","Allen","Sittler",""
"104357","Doug","J","Barry",""
"104358","Luke","Arthur","Hager Jr",""
"104359","Ivan","C","Holmes",""
"104360","Lawrence","","Kirkpatrick",""
"104361","Bill","","Noak",""
"104362","James (Jim)","R","Tidmore II",""
"104363","Daniel","E.","Wolever Jr",""
"104364","Marc","D.","Young",""
"104366","Mark","NMN","Halyard",""
"104365","Debbie","","Thompson",""
"104367","Glen","Harvey","Derrick",""
"104368","Jack","F","Kelly",""
"104370","James","","Rice",""
"104369","Gary","Lee","Clason",""
"104371","Michael","Anthony","Shiflet",""
"104372","Nancy","D.","Newton",""
"103020","John","","Wylie II",""
"100002","Maxine Cissel-","E","Horner",""
"104380","Chris","","Whinery",""
"104381","Steve","","Schmidt",""
"104373","James","E","Covey",""
"104374","Susan","H.","Custer",""
"104375","Kenneth","E.","Easton",""
"104376","Thomas","Way","Stephens",""
"104377","Kathy","H.","Moore",""
"104378","Opio","","Toure",""
"104379","Rodney","Kent","Cave",""
"104382","Allen","Ray","Harshaw",""
"104383","Virginia","Blue Jeans","Jenner",""
"104384","John","D.","Rushing",""
"100001","Mark","","Snyder",""
"100003","Sam","","Helton",""
"100007","Robert","V","Milacek",""
"100008","James","R.","Dunlap",""
"100021","Ben","H","Robinson",""
"100058","Charles","Reed","Ford",""
"100083","Mike","","Fair",""
"100093","James","R","Wlikerson",""
"100124","Melissa","D.","McLawhorn",""
"100137","Bob","","Anthony",""
"100251","Jim","","Reynolds",""
"100273","Penny","Baldwin","Williams",""
"100278","Herb","","Rozell",""
"100285","Tommy","R","Anderson",""
"102045","James","E","Covey",""
"106405","Gary","E","Miller",""
"106409","Albert","Donald","Anderson",""
"106407","Tom","","Gibson",""
"106408","Jack","D","Hammontree",""
"106410","Jerry","D","Bass",""
"106411","James","D","Bland",""
"106412","George","Frank","Burnett",""
"106413","Melinda","Delea Johnson","Ryan",""
"106414","D","W","Boyd",""
"106415","Richard","E","Branam",""
"106416","Mark","L","Dobbins",""
"106417","Willard","","Driesel",""
"106418","James","D","Goodpaster",""
"106419","Robert","G","Haney",""
"106420","Allen","","Harshaw",""
"106421","Clark","E","Huey",""
"106422","John","","Maley",""
"106423","Robert","M","Murphy Jr.",""
"106424","G","Wayne","Olmstead",""
"106425","J","","Rivers",""
"106426","Charles","E","Roberts",""
"106427","Jim","","Rogers",""
"106428","Jefferson","D","Sellers",""
"106429","Richard","G","Van Dyck",""
"106430","Danny","Clark","Wells",""
"106431","April","Sellers","White",""
"106432","Bill","","Welch",""
"106433","Mark","Kelley","Cornell",""
"106434","Jim","Eric","Evanoff",""
"106435","George","S","Farha",""
"106436","Marion","Dale","Fry",""
"106437","Kenneth","T","Linn",""
"106438","Cynthia","Dawn","Pickering",""
"106439","Mike","","Reynolds",""
"106440","Doyle","Winston","Rose",""
"106441","Dale","Richard","Marlar",""
"106442","Cory","Neal","Spocogee",""
"106443","Mark","Baraman","Wofford",""
"106444","Terry","H","Mc Bride",""
"106445","Cindy","M","Dawson",""
"106446","Michael","","Hammer",""
"106447","Mary","Fran","Fitzgerald",""
"106448","Edward","Thomas","Tillery",""
"106449","Clark","William","Duffe",""
"106450","John","E.","Herndon",""
"106451","Stacy","Wyatt","Hill",""
"106452","Test","","Test",""
"106453","Arthur","W","Reed",""
"106454","Edward","Alfred","Petersen",""
"106455","Carol","","Ruth",""
"106456","Russ","","Roach",""
"100100","Russ","","Roach",""
"106457","Doyle","","Lewis",""
"106516","Carl","","Randall",""
"106459","James","Brent","Brunson",""
"106460","Robert","L","Hudson",""
"106461","Gary","","Jones",""
"106462","Deborah","C","Shallcross",""
"106463","Jon","Tom","Staton",""
"106464","Timothy","Lewis","Vanover",""
"106465","Dan","","Allen",""
"106466","Thomas","M","Bartheld",""
"106467","Stephen","W","Bonner",""
"106468","Richard","B","Darby",""
"106469","Danny","R","Deaver",""
"106470","Curtis","L","Delapp",""
"106471","Joe","","Enos",""
"106472","Doris","L","Fransein",""
"106473","Damon","","Harris",""
"106474","Jesse","S","Harris",""
"106475","Doug","","Haught",""
"106476","Matthew","D","Henry",""
"106477","Robert","M","Highsmith",""
"106478","Joe","L","Jackson",""
"106479","Mark","A","Moore",""
"106480","D","Clay","Mowdy",""
"106481","Rocky","L","Powers",""
"106482","G","Brent","Russell",""
"106483","John","H","Scaggs",""
"106484","Gale","F","Smith",""
"106485","Michael","Fred","Stake",""
"106486","Roger","William","Foster",""
"106487","James","Michael","Caputo",""
"106488","Barry","Vaughn","Denney",""
"106489","Jacqueline","Phelps","Duncan",""
"106490","John","T","Enns",""
"106491","Larry","Joe","Freeman",""
"106492","Dale","Ray","Gardner",""
"106493","Kendall","Gene","Luttrell",""
"106494","Ron","Eugene","Markum",""
"106495","Kevin","Deryl","Farmer",""
"106496","Richard","Gene","Oakes",""
"106497","Johnny","J","Sandmann",""
"106498","Jonathan","M","Sutton",""
"106499","Edward","T","Tillery",""
"106500","Liz","","Brown",""
"106501","Lee","","Card",""
"106502","Douglas","L","Combs",""
"106503","Edward","C","Cunningham",""
"106504","Ronald","G","Franklin",""
"106505","Mickey","J","Hadwiger",""
"106506","Wyatt","","Hill",""
"106507","Ray","Dean","Linder",""
"106508","David","N","Martin",""
"106509","Neal","","Merriott",""
"106510","Norman","D","Thygesen",""
"106511","David","L","Payne",""
"106512","Dennis","Dean","Campbell",""
"106513","Kevin","Deryl","Farmer",""
"106517","Deborah","","Davis",""
"106515","Billy","","Choate",""
"106523","John","Wayne","Sawney",""
"106518","James","W","Dunham",""
"106520","Abe","","Warren",""
"106521","George","E.","Faught",""
"106522","Kenneth","","Etchieson",""
"106524","Curtis","Matthew","Allen",""
"106525","Loren","E","Angle",""
"106526","Larry","George","Grant",""
"106527","Thomas","John","Hadley",""
"106528","Richard","A","Miller",""
"106529","Carl","","Randall",""
"106530","Stephen","A.","Box",""
"106531","Michael","Charles","Flanagan",""
"106532","David","Charles","Youll",""
"106533","Kent","","Jeter",""
"106534","Virginia","Ann","Banks",""
"106535","Pierce","","Jones",""
"106536","David","Dale","Derby",""
"106537","David","Dale","Derby",""
"106538","Rick","","Bozarth",""
"106539","Gary","David","Caissie",""
"106540","Larry","Jordan","Jefferson",""
"106541","Mary","June","Cash",""
"106542","William","W","Eakin",""
"106543","James","Anthony","Miller",""
"106544","Thomas","H","Alford",""
"106545","Candace","L","Blalock",""
"106546","James","M","Boring",""
"106547","Larry","","Brooks",""
"106548","Lowell","R","Burgess Jr.",""
"106549","B","David","Gambill",""
"106550","Carl","G","Gibson",""
"106551","Brian","C","Henderson",""
"106552","M","John","Kane",""
"106553","Ted","A","Knight",""
"106554","Jeremy","Kirk","Moore",""
"106555","Carl","R.","Weston",""
"106556","Donald","L.","Worthington",""
"106557","C","Allen","Mccall",""
"106558","Tom","L","Newby",""
"106559","Gordon","Bruce","Sewell",""
"106560","Darrell","G","Shepherd",""
"106561","Clancy","","Smith",""
"106562","Mark","Randall","Smith",""
"106563","A","J","Henshaw Jr.",""
"106564","Gary","","Maxey",""
"106565","Dwayne","","Steidley",""
"106566","Joe","","Vickers",""
"106567","Millicent","Mcclure","Watson",""
"106568","Andrew","W","Marr Jr.",""
"106569","Dennis","","Weese",""
"106570","Rae","","Weese",""
"106571","Raymond","Ellis","Bond",""
"106572","Thomas","Roy","Cook",""
"106573","Paul","Cecil","Denny Jr.",""
"106574","Patrick","George","Guinn Sr.",""
"106575","Craig","","Key",""
"106576","Daman","H","Cantrell",""
"106577","Tommy","Lee","Nash",""
"106578","Vicki","L","Robertson",""
"106579","Monte","W","Strout",""
"106580","Thomas","E","Lannigan",""
"106581","Mozella","","Irwin-smith",""
"106582","Chad","","Swanson",""
"106583","Ryan","D","Reddick",""
"106584","Mark","Richard","Liotta",""
"106585","Mark","L","Gibson",""
"106586","Marvin","Neil","Brannon",""
"106587","Michael","Rene'","Brown",""
"106588","Gregory","K","Frizzell",""
"106589","Edward","K","Holzberger",""
"106590","Wm C Bill","","Hetherington",""
"106591","John","J","Trebilcock",""
"106592","Jeffrey","Wayne","Hickman",""
"106593","Mary","","Easley",""
"106594","Greg","","Nelson",""
"106596","Mike (michael Keith)","","Workman",""
"108014","Ron","","Justice",""
"106597","Mike (michael Keith)","","Workman",""
"106598","Mike (michael Keith)","","Workman",""
"106599","Mike (michael Keith)","","Workman",""
"106600","Mike (michael Keith)","","Workman",""
"106601","Randy","","Terrill",""
"106602","Mike (michael Keith)","","Workman",""
"115001","Test","T","Test",""
"106603","Charles","L","Goodwin",""
"106604","Mike (Michael Keith)","","Workman",""
"106605","Timothy","Tahl","Willard",""
"106606","Sam","James","Roop",""
"106608","Tommy","L","Sims",""
"106607","Robert","Dean","Batterbee",""
"106609","Traci","","Cain",""
"106610","Timothy","K","Colbert",""
"106611","Sherri","Lea","Cone",""
"106612","John","Russell","Couch Jr.",""
"106613","Frederick","S","Esser",""
"106655","John","M","Wampler",""
"106654","Jim","Eric","Evanoff",""
"106661","Rex","","Duncan",""
"106656","Jack","Holt","Rankin",""
"106618","Gene","","Haynes",""
"106657","James","S","Ward",""
"106620","Dan","","Hutcherson",""
"106621","Famous","J","Tankersley",""
"106622","Lorenzo","Allen","Thompson",""
"106623","Mike","","Schulz",""
"106624","Joe","","Dorman",""
"106625","Linda","","Morrissey",""
"106626","Wayne","M","Hlinicky",""
"106627","Tom","A","Lucas",""
"106628","Robert","E","Reavis Ii",""
"106629","Thomas","S","Walker",""
"106630","Winford","Mike","Warren",""
"106631","John","Jeffrey","Payton",""
"106645","John","B.","Wright",""
"108012","Charles","A.","Wyrick",""
"106647","Ronnie","Wayne","Guevara",""
"106648","Jesse","","Jackson",""
"106658","Steven","Erik","Hjelm",""
"106659","Michael","T","Norman",""
"106660","Virgil","C","Black",""
"108015","Phil","","Richardson",""
"108016","Marty","","Gormley",""
"106641","Lori","M","Walkley",""
"106642","Connie","","Johnson",""
"106650","Stan","","Paynter",""
"106644","B","Gordon","Allen",""
"106649","Richard (Butch)","Glen","Daniels",""
"106651","Bob","","Ward",""
"106652","William ""Bill""","Eugene","Crozier",""
"106653","Sheila","Gatlin","Kirk",""
"107004","Jim","Wesley","Hines",""
"107005","Avery","A","Eeds Jr.",""
"107006","Christopher","S.","Kelly",""
"107007","Charles","","Rainbolt",""
"108017","Jerry","Wayne","Foshee",""
"108018","Purcy","Dale","Walker",""
"110001","David","","Myers",""
"108019","Gary","W","Banz",""
"108020","David","B","Braddock",""
"108021","Paul","D","Roan",""
"110002","Daisy","","Lawler",""
"108022","John","A.","Wright",""
"108023","Marian","","Cooksey",""
"108024","Wes","","Hilliard",""
"107008","Conan","","O'brien",""
"107009","Conan","","O'brien",""
"108025","John","Charles","Auffet",""
"108026","Dennis","L","Adkins",""
"110003","Deborah","Ann","Leftwich",""
"108027","Michael","Ray","Thompson",""
"108028","Tahrohon","Wayne","Shannon",""
"108029","Nancy","Carol","Riley",""
"108030","Bart ","Jay ","Robey",""
"108031","Kyle ","David","Loveless",""
"108056","Todd","Mark","Thomsen",""
"108058","Todd","Mark","Thomsen",""
"108085","Daniel","Scott","Sullivan",""
"110010","Lloyd","L.","Fields",""
"108083","John","J","Trebilcock",""
"108087","Skye","Deann","Mcniel",""
"110013","Drew","","Edmondson",""
"108101","Cecil","Wayne ","Mckinney",""
"108102","Aaron","","Stiles",""
"108108","Cason","P","Carter",""
"108110","Kenneth","Adams","Miller",""
"108111","Terry","","Hyman",""
"108113","Dana","Lynn","Orwig",""
"108114","Pamela","Lynn","Peterson",""
"108115","Rex","","Duncan",""
"108118","John","Richard","Slater",""
"108121","James","Edmund","Halligan",""
"108125","Michael ","Dean","Wininger",""
"108130","Stephen","Carl","Martin",""
"108132","Jerry ","","Ellis",""
"108134","Kendall","Gene","Luttrell",""
"108138","Kenneth","Larry","Glenn",""
"108140","Glen","Bud","Smithson",""
"108142","Anthony","Bryce","Marlatt",""
"108143","Sue","","Tibbs",""
"108144","Dale","Ray","Dewitt",""
"108153","Kyle","Ernest","Coulter",""
"108163","Neil","","Brannon",""
"108167","N","Jason","Nelson",""
"108168","Charles","Daniel","Key",""
"108169","John ","W","Carey",""
"108189","Lisa","J","Billy",""
"108190","Al","","Mcaffrey",""
"108191","Lee","R","Denney",""
"108194","Greg","","Frederick",""
"108195","Robert","Andrew","Jerome",""
"108197","Wilbur","Warren","Goldmann",""
"108198","Raymond","Carl (rc)","Pruett",""
"108202","Miranda","Leigh","Norman",""
"108204","Curtis","Nelson","Bruehl",""
"108205","Jabar","","Shumate",""
"108218","Donnie","B","Lewis",""
"108232","Jerry","Lee","Nowell",""
"108244","Linda","Lou","James",""
"108271","Edward (ed)","Karl","Holzberger",""
"108273","Donald ","W Jr","Rominger",""
"108276","Dennis","","Mcintire",""
"108281","Bowdy","","Peach",""
"108287","Kevin","Dean","Evans",""
"110028","Gary","W.","Banz",""
"110035","Ron","","Peters",""
"112003","Earl","G","Garrison",""
"110062","Timothy","","Coager",""
"110065","Ron","","Peterson",""
"110082","Mike","P","Mazzei",""
"110105","Mike","C","Kelly",""
"109018","Larry","Wayne","Peck",""
"110109","Jason","Matthew","Hicks",""
"110110","Ann","","Coody",""
"110124","Kyle","J","Leming",""
"110133","Ben","","Sherrer",""
"110134","Jason","","Murphey",""
"110170","Donald","Alan","Condit",""
"110158","Randon","James","Grau",""
"110162","Sandra","Jean","Conner",""
"110182","Samson","R","Buck",""
"110183","Charles","C","Joyner",""
"110193","Dana","Lynn","Orwig",""
"110219","John","D.","Doak",""
"110221","Dana","L","Murphy",""
"110240","Aaron","Keith","Kaspereit",""
"110244","Doug","","Haught",""
"110288","Gus","Ray","Blackwell",""
"110267","Ray","Charles","Elliott",""
"110269","Troy","Gene","Zickefoose",""
"110309","Willard","Leslie","Driesel Jr",""
"110313","Tim","","Harris",""
"110319","Joe","","Kelley",""
"110320","Richard","David","Morrissette",""
"110321","Mike","D","Jackson",""
"110329","Corey","Neal","Holland",""
"110334","Barry","","Denney",""
"110348","G","Wayne","Olmstead",""
"110359","Wilfredo","","Santos-Rivera",""
"110368","John","Paul","Hemminger",""
"110388","John","E","Herndon",""
"110389","Kenneth","Eric","Adair",""
"110407","Gerald","F","Neuwirth",""
"110410","Theresa","","Dreiling",""
"110411","Brian","","Kuester",""
"110414","Bruce","David","Gambill",""
"110416","Douglas","W.","Golden",""
"110422","Mark","Randall","Smith",""
"110430","Norman","D","Thygesen",""
"110432","Pat","","Ver Steeg",""
"110434","Paul","K","Woodward",""
"110440","D","W","Boyd",""
"110453","John","","Blake",""
"110454","Randy","R","Rose",""
"110459","Janica","","Edmonds",""
"110461","Bill","","Welch",""
"110462","George","W","Butner",""
"110467","Darrell","","Shepherd",""
"110470","Ray","Arthur","Prewitt",""
"110474","Mark","R","Campbell",""
"110477","John","P","Crawford",""
"110481","Carolyn","","McNatt Hill",""
"110483","James","Bo","Delso",""
"110486","Tom","","Landrith",""
"110490","Tom","A","Lucas",""
"110491","Donna","Marie","Vogelpohl",""
"110505","Jeff","Harley","Bryant",""
"110509","Paul","Francis","Nosak",""
"110516","Timothy","D","Clem",""
"110520","Traci","Darlynn","Barnes",""
"110521","David","M","Hogan",""
"110522","Edward","Thomas","Tillery",""
"110527","Dynda","R","Post",""
"110538","Susan","Hardy","Brooks",""
"110546","John","Benson","Wright",""
"110598","Lyle","","Miller",""
"110548","Curtis","L","Delapp",""
"110549","Darrell","","Dougherty",""
"110572","Mark","A","Zannotti",""
"112015","Robert","A","Neidhart",""
"111004","Greg","C.","Childers",""
"112058","Josh","Michael","Cockroft",""
"112065","James","Mark","McBride",""
"112068","Greg","","Treat",""
"112081","Elise","","Hall",""
"112084","Darren","Eugene","Gantz",""
"711009","Matthew","","Foster",""
"112089","Robert","Patrick","Anderson",""
"112114","Stephen","Louis","Cortes",""
"112117","Phillip","Lee","Berkenbile",""
"711012","Robert","Arizona","Gwin Jr",""
"711019","David","Edward","Patrick",""
"711021","Steven","Henry","Roemerman",""
"112130","Mike","","Dover",""
"112169","Brian","","Sitsler",""
"114010","Rob","","Johnson",""
"112168","Brooks","G","Mitchell",""
"112176","Emily","Marie","Virgin",""
"112196","Dennis","Rodney","Johnson",""
"112206","Jason","Nevada","Smalley",""
"112208","Jerry","Douglas","Rains",""
"112215","Doris","","Row",""
"112222","Evelyn","L","Rogers",""
"112253","Charles (Chuck)","Lynn","Utsler",""
"112236","William","Ray","Claxton",""
"112251","Howard","Wayne","Houchen",""
"112257","Barney","Scott","Taylor",""
"112258","Gene","","Imel",""
"712023","Richard","Eugene","Frye",""
"112259","Todd","Mark","Thomsen",""
"112261","Jerry","Lee","Tomlinson",""
"112263","Paula","Kim","Sullivan",""
"112268","Rodney","Lynn","Hiebert",""
"112274","Marty","","Quinn",""
"112276","Matt","","Branstetter",""
"112277","Roger","Lee","Shirley",""
"112278","Dave","W","Bell",""
"712025","John","","Whetsel",""
"712035","Tammy","Denise","Alsip",""
"712036","Tammy","Denise","Alsip",""
"114024","Steve","","Kouplen",""
"114020","Wade","","Rousselot",""
"713011","Kathryn","Louise","Taylor",""
"114028","John","","Sparks",""
"114029","Rex","","Duncan",""
"713015","Ronald","Skip","Kelly",""
"110004","William","C.","Kellough",""
"108044","Marian","","Cooksey",""
"108047","Greg","Allen","Piatt",""
"108051","Marian","","Cooksey",""
"108055","Scott","C.","Martin",""
"108057","Diane","Manchester","Drum",""
"108060","Todd","Mark","Thompson",""
"108061","Todd","Mark","Thomsen",""
"108062","Mike","","Reynolds",""
"108064","Mark","Everett","Mccullough",""
"108072","Mike","Duane","Jackson",""
"108080","David","M","Dank",""
"108081","Earl","William","Sears",""
"108086","Glen","""Mike""","Waggoner",""
"108088","Rebecca","","Hamilton",""
"108089","Melinda","","Daugherty",""
"108090","Mike","","Christian",""
"108091","Ron","","Peters",""
"108096","Kevin","Lydell","Matthews",""
"108098","Jim","A","Roth",""
"108112","Pamela","Lynn","Peterson",""
"108116","Logan","","Kuhlenschmidt",""
"108123","Richard","Emory","Smalley",""
"108126","Mike","W","Idleman",""
"110016","Harry","Edward","Coates",""
"110017","Kim","Diane","Holland",""
"108136","Eugene","Glenn","Blankenship",""
"108139","Troy","Eugene","Green",""
"108141","Susan","Clark","Winchester",""
"108146","Jesse","","Guardiola",""
"108154","Dominique","Da Mon","Block",""
"110020","Randall","","Brogdon",""
"108171","Ron","D","Marlett",""
"108172","Keith","","Erwin",""
"110022","Michael","Sean","Burrage",""
"108187","Russell","E","Farley",""
"108188","Steve","Raymond","Young",""
"108199","Charles","Bradford","Perry",""
"108209","Ann","","Coody",""
"108212","Willard","B.","Linzy",""
"108213","Allen","Bryan (Jack)","Cherry",""
